gameDateTimeEst,homeTricode,awayTricode,arenaState,arenaCity,ArenaStateCity,Latitude,Longitude,prev_latitude,prev_longitude,distance_miles
2024-12-08 19:00:00,WAS,MEM,DC,Washington,"Washington, DC",38.9071923,-77.0368707,42.3600825,-71.0588801,394.1865175
2024-12-19 20:00:00,MEM,GSW,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,38.9071923,-77.0368707,763.2601895
2024-12-21 19:30:00,ATL,MEM,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,35.1495343,-90.0489801,337.0864195
2024-12-23 20:00:00,MEM,LAC,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,33.748752,-84.3876845,337.0864195
2024-12-26 20:00:00,MEM,TOR,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2024-12-27 20:00:00,NOP,MEM,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,35.1495343,-90.0489801,359.5851278
2024-12-29 19:00:00,OKC,MEM,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,29.9510658,-90.0715323,577.0247097
2024-12-31 21:00:00,PHX,MEM,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,35.4675602,-97.5164276,841.1377932
2025-01-03 22:00:00,SAC,MEM,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,33.4483771,-112.0740373,634.9611869
2025-01-04 20:30:00,GSW,MEM,CA,San Francisco,"San Francisco, CA",37.7749295,-122.4194155,38.5815719,-121.4943996,75.11926604
2025-01-06 20:00:00,MEM,DAL,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,37.7749295,-122.4194155,1800.924014
2025-01-09 20:00:00,MEM,HOU,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-01-11 20:00:00,MIN,MEM,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,35.1495343,-90.0489801,700.6601593
2025-01-13 20:00:00,HOU,MEM,TX,Houston,"Houston, TX",29.7600771,-95.3701108,44.977753,-93.2650108,1058.859562
2025-01-15 20:00:00,SAS,MEM,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.7600771,-95.3701108,189.3478095
2025-01-17 20:00:00,SAS,MEM,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2025-01-20 14:30:00,MEM,MIN,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,29.4251905,-98.4945922,632.5431155
2025-01-22 20:00:00,MEM,CHA,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-01-24 20:00:00,MEM,NOP,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-01-25 20:00:00,MEM,UTA,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-01-27 19:30:00,NYK,MEM,NY,New York,"New York, NY",40.7127753,-74.0059728,35.1495343,-90.0489801,954.2554179
2025-01-30 19:30:00,MEM,HOU,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,40.7127753,-74.0059728,954.2554179
2025-02-02 20:30:00,MIL,MEM,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,35.1495343,-90.0489801,557.6475984
2025-02-03 20:00:00,MEM,SAS,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,43.0389025,-87.9064736,557.6475984
2025-02-05 19:30:00,TOR,MEM,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,35.1495343,-90.0489801,817.8002893
2025-02-08 20:00:00,MEM,OKC,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,43.653226,-79.3831843,817.8002893
2025-02-11 22:00:00,PHX,MEM,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,35.1495343,-90.0489801,1261.475303
2025-02-12 22:30:00,LAC,MEM,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,33.4483771,-112.0740373,363.0039798
2025-02-20 19:00:00,IND,MEM,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,33.9616801,-118.3531311,1815.99985
2025-02-21 19:00:00,ORL,MEM,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,39.76909,-86.158018,823.2422263
2025-02-23 19:30:00,CLE,MEM,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,28.5383832,-81.3789269,896.6957935
2025-02-25 20:00:00,MEM,PHX,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,41.49932,-81.6943605,630.6429966
2025-02-28 20:00:00,MEM,NYK,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-01 20:00:00,MEM,SAS,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-03 20:00:00,MEM,ATL,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-05 20:00:00,MEM,OKC,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-07 19:30:00,DAL,MEM,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,35.1495343,-90.0489801,420.3666707
2025-03-09 19:00:00,NOP,MEM,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,32.7766642,-96.7969879,442.5776004
2025-03-10 20:00:00,MEM,PHX,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,29.9510658,-90.0715323,359.5851278
2025-03-12 20:00:00,MEM,UTA,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-14 20:00:00,MEM,CLE,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-15 20:00:00,MEM,MIA,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-03-17 22:00:00,SAC,MEM,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,35.1495343,-90.0489801,1747.67617
2025-03-19 22:00:00,POR,MEM,OR,Portland,"Portland, OR",45.515232,-122.6783853,38.5815719,-121.4943996,483.4317287
2025-03-21 22:30:00,LAC,MEM,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,45.515232,-122.6783853,831.2867041
2025-03-25 21:00:00,UTA,MEM,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,33.9616801,-118.3531311,589.0222366
2025-03-27 20:00:00,OKC,MEM,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,40.7607793,-111.8910474,862.3141581
2025-03-29 20:00:00,MEM,LAL,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.4675602,-97.5164276,421.9876966
2025-03-31 20:00:00,MEM,BOS,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-04-01 20:00:00,MEM,GSW,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.1495343,-90.0489801,0
2025-04-03 19:30:00,MIA,MEM,FL,Miami,"Miami, FL",25.7616798,-80.1917902,35.1495343,-90.0489801,874.8334913
2025-04-05 19:00:00,DET,MEM,MI,Detroit,"Detroit, MI",42.331427,-83.0457538,25.7616798,-80.1917902,1157.56497
2025-04-08 19:00:00,CHA,MEM,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,42.331427,-83.0457538,505.5100866
2025-04-10 21:30:00,MEM,MIN,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,35.2270869,-80.8431267,520.2554251
2025-04-11 21:00:00,DEN,MEM,CO,Denver,"Denver, CO",39.7392358,-104.990251,35.1495343,-90.0489801,878.4469381
2025-04-13 15:30:00,MEM,DAL,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,39.7392358,-104.990251,878.4469381
2004-10-23 19:30:00,MIA,MIA,FL,Miami,"Miami, FL",25.7616798,-80.1917902,,,
2024-10-23 19:30:00,MIA,ORL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-10-26 19:00:00,CHA,MIA,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,25.7616798,-80.1917902,655.8752923
2024-10-28 19:30:00,MIA,DET,FL,Miami,"Miami, FL",25.7616798,-80.1917902,35.2270869,-80.8431267,655.8752923
2024-10-30 19:30:00,MIA,NYK,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-11-02 21:30:00,WAS,MIA,MX,Mexico City,"Mexico City, MX",19.4326077,-99.133208,25.7616798,-80.1917902,1284.742378
2024-11-04 20:15:00,MIA,SAC,FL,Miami,"Miami, FL",25.7616798,-80.1917902,19.4326077,-99.133208,1284.742378
2024-11-06 21:00:00,PHX,MIA,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,25.7616798,-80.1917902,1981.070918
2024-11-08 21:00:00,DEN,MIA,CO,Denver,"Denver, CO",39.7392358,-104.990251,33.4483771,-112.0740373,586.2042916
2024-11-10 19:00:00,MIN,MIA,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,39.7392358,-104.990251,699.3108499
2024-11-12 19:00:00,DET,MIA,MI,Detroit,"Detroit, MI",42.331427,-83.0457538,44.977753,-93.2650108,542.7409308
2024-11-15 19:00:00,IND,MIA,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,42.331427,-83.0457538,240.3197173
2024-11-17 17:00:00,IND,MIA,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,39.76909,-86.158018,0
2024-11-18 19:30:00,MIA,PHI,FL,Miami,"Miami, FL",25.7616798,-80.1917902,39.76909,-86.158018,1028.505648
2024-11-24 18:00:00,MIA,DAL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-11-26 19:30:00,MIA,MIL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-11-27 19:00:00,CHA,MIA,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,25.7616798,-80.1917902,655.8752923
2024-11-29 20:00:00,MIA,TOR,FL,Miami,"Miami, FL",25.7616798,-80.1917902,35.2270869,-80.8431267,655.8752923
2024-12-01 18:00:00,TOR,MIA,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,25.7616798,-80.1917902,1238.411138
2024-12-02 19:30:00,BOS,MIA,MA,Boston,"Boston, MA",42.3600825,-71.0588801,43.653226,-79.3831843,430.263209
2024-12-04 19:30:00,MIA,LAL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,42.3600825,-71.0588801,1259.899346
2024-12-07 20:00:00,MIA,PHX,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-12-08 18:00:00,MIA,CLE,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-12-20 20:00:00,MIA,OKC,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2024-12-21 19:00:00,ORL,MIA,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,25.7616798,-80.1917902,205.4913473
2024-12-23 19:30:00,MIA,BKN,FL,Miami,"Miami, FL",25.7616798,-80.1917902,28.5383832,-81.3789269,205.4913473
2024-12-26 19:00:00,ORL,MIA,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,25.7616798,-80.1917902,205.4913473
2024-12-28 15:00:00,ATL,MIA,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,28.5383832,-81.3789269,401.9607971
2024-12-29 19:00:00,HOU,MIA,TX,Houston,"Houston, TX",29.7600771,-95.3701108,33.748752,-84.3876845,701.8953167
2025-01-01 19:30:00,MIA,NOP,FL,Miami,"Miami, FL",25.7616798,-80.1917902,29.7600771,-95.3701108,968.4475587
2025-01-02 19:30:00,MIA,IND,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-01-04 20:00:00,MIA,UTA,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-01-06 22:00:00,SAC,MIA,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,25.7616798,-80.1917902,2550.754472
2025-01-07 22:00:00,GSW,MIA,CA,San Francisco,"San Francisco, CA",37.7749295,-122.4194155,38.5815719,-121.4943996,75.11926604
2025-01-09 21:00:00,UTA,MIA,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,37.7749295,-122.4194155,599.9718141
2025-01-11 22:00:00,POR,MIA,OR,Portland,"Portland, OR",45.515232,-122.6783853,40.7607793,-111.8910474,635.2895171
2025-01-13 22:30:00,LAC,MIA,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,45.515232,-122.6783853,831.2867041
2025-01-15 22:00:00,LAL,MIA,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,33.9616801,-118.3531311,9.039993324
2025-01-17 20:00:00,MIA,DEN,FL,Miami,"Miami, FL",25.7616798,-80.1917902,34.0549076,-118.242643,2338.166413
2025-01-19 15:00:00,MIA,SAS,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-01-21 19:30:00,MIA,POR,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-01-23 19:30:00,MIL,MIA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,25.7616798,-80.1917902,1272.179058
2025-01-25 18:00:00,BKN,MIA,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,43.0389025,-87.9064736,736.6697366
2025-01-27 19:30:00,MIA,ORL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,40.6781784,-73.9441579,1092.499609
2025-01-29 19:30:00,MIA,CLE,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-02-01 20:30:00,SAS,MIA,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,25.7616798,-80.1917902,1148.93356
2025-02-04 20:00:00,CHI,MIA,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,29.4251905,-98.4945922,1053.931238
2025-02-05 19:30:00,PHI,MIA,PA,Philadelphia,"Philadelphia, PA",39.9525839,-75.1652215,41.8781136,-87.6297982,664.3703705
2025-02-07 19:30:00,BKN,MIA,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,39.9525839,-75.1652215,81.64801762
2025-02-10 19:30:00,MIA,BOS,FL,Miami,"Miami, FL",25.7616798,-80.1917902,40.6781784,-73.9441579,1092.499609
2025-02-12 20:00:00,OKC,MIA,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,25.7616798,-80.1917902,1227.604945
2025-02-13 20:30:00,DAL,MIA,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,35.4675602,-97.5164276,190.6343488
2025-02-21 19:30:00,TOR,MIA,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,32.7766642,-96.7969879,1204.705173
2025-02-23 19:00:00,MIL,MIA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.653226,-79.3831843,430.6506767
2025-02-24 19:30:00,ATL,MIA,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,43.0389025,-87.9064736,670.1506433
2025-02-26 19:30:00,MIA,ATL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,33.748752,-84.3876845,607.0446153
2025-02-28 20:00:00,MIA,IND,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-02 18:00:00,MIA,NYK,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-03 19:30:00,MIA,WAS,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-05 19:00:00,CLE,MIA,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,25.7616798,-80.1917902,1091.97055
2025-03-07 20:00:00,MIA,MIN,FL,Miami,"Miami, FL",25.7616798,-80.1917902,41.49932,-81.6943605,1091.97055
2025-03-08 20:00:00,MIA,CHI,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-10 19:30:00,MIA,CHA,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-12 20:00:00,MIA,LAC,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-14 19:00:00,MIA,BOS,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-15 20:00:00,MEM,MIA,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,25.7616798,-80.1917902,874.8334913
2025-03-17 19:30:00,NYK,MIA,NY,New York,"New York, NY",40.7127753,-74.0059728,35.1495343,-90.0489801,954.2554179
2025-03-19 19:30:00,MIA,DET,FL,Miami,"Miami, FL",25.7616798,-80.1917902,40.7127753,-74.0059728,1093.572924
2025-03-21 20:00:00,MIA,HOU,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-23 18:00:00,MIA,CHA,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-25 19:30:00,MIA,GSW,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-27 19:30:00,MIA,ATL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-03-29 19:30:00,PHI,MIA,PA,Philadelphia,"Philadelphia, PA",39.9525839,-75.1652215,25.7616798,-80.1917902,1023.639438
2025-03-31 19:00:00,WAS,MIA,DC,Washington,"Washington, DC",38.9071923,-77.0368707,39.9525839,-75.1652215,123.3987081
2025-04-02 19:30:00,BOS,MIA,MA,Boston,"Boston, MA",42.3600825,-71.0588801,38.9071923,-77.0368707,394.1865175
2025-04-03 19:30:00,MIA,MEM,FL,Miami,"Miami, FL",25.7616798,-80.1917902,42.3600825,-71.0588801,1259.899346
2025-04-05 20:00:00,MIA,MIL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-04-07 19:30:00,MIA,PHI,FL,Miami,"Miami, FL",25.7616798,-80.1917902,25.7616798,-80.1917902,0
2025-04-09 20:00:00,CHI,MIA,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,25.7616798,-80.1917902,1192.701048
2025-04-11 20:00:00,NOP,MIA,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,41.8781136,-87.6297982,836.1628502
2025-04-13 13:00:00,MIA,WAS,FL,Miami,"Miami, FL",25.7616798,-80.1917902,29.9510658,-90.0715323,669.7280411
2004-10-25 20:00:00,MIL,MIL,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,,,
2024-10-23 19:30:00,PHI,MIL,PA,Philadelphia,"Philadelphia, PA",39.9525839,-75.1652215,43.0389025,-87.9064736,692.9541911
2024-10-25 20:00:00,MIL,CHI,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,39.9525839,-75.1652215,692.9541911
2024-10-27 18:00:00,BKN,MIL,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,43.0389025,-87.9064736,736.6697366
2024-10-28 19:30:00,BOS,MIL,MA,Boston,"Boston, MA",42.3600825,-71.0588801,40.6781784,-73.9441579,189.3586681
2024-10-31 20:00:00,MEM,MIL,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,42.3600825,-71.0588801,1135.878062
2024-11-02 20:00:00,MIL,CLE,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,35.1495343,-90.0489801,557.6475984
2024-11-04 19:00:00,CLE,MIL,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,43.0389025,-87.9064736,335.2344769
2024-11-07 20:00:00,MIL,UTA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,41.49932,-81.6943605,335.2344769
2024-11-08 19:30:00,NYK,MIL,NY,New York,"New York, NY",40.7127753,-74.0059728,43.0389025,-87.9064736,732.862227
2024-11-10 15:30:00,MIL,BOS,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,40.7127753,-74.0059728,732.862227
2024-11-12 20:00:00,MIL,TOR,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2024-11-13 20:00:00,MIL,DET,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2024-11-16 15:00:00,CHA,MIL,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,43.0389025,-87.9064736,659.4451664
2024-11-18 20:00:00,MIL,HOU,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,35.2270869,-80.8431267,659.4451664
2024-11-20 19:30:00,MIL,CHI,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2024-11-22 19:30:00,MIL,IND,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2024-11-23 20:00:00,MIL,CHA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2024-11-26 19:30:00,MIA,MIL,FL,Miami,"Miami, FL",25.7616798,-80.1917902,43.0389025,-87.9064736,1272.179058
2024-11-30 20:00:00,MIL,WAS,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,25.7616798,-80.1917902,1272.179058
2024-12-03 19:00:00,DET,MIL,MI,Detroit,"Detroit, MI",42.331427,-83.0457538,43.0389025,-87.9064736,251.911583
2024-12-04 20:00:00,MIL,ATL,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,42.331427,-83.0457538,251.911583
2024-12-06 19:30:00,BOS,MIL,MA,Boston,"Boston, MA",42.3600825,-71.0588801,43.0389025,-87.9064736,856.2949787
2024-12-08 15:30:00,BKN,MIL,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,42.3600825,-71.0588801,189.3586681
2024-12-20 19:30:00,CLE,MIL,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,40.6781784,-73.9441579,407.875472
2024-12-21 20:00:00,MIL,WAS,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,41.49932,-81.6943605,335.2344769
2024-12-23 20:00:00,CHI,MIL,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,43.0389025,-87.9064736,81.52463044
2024-12-26 20:00:00,MIL,BKN,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,41.8781136,-87.6297982,81.52463044
2024-12-28 20:00:00,CHI,MIL,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,43.0389025,-87.9064736,81.52463044
2024-12-31 15:00:00,IND,MIL,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,41.8781136,-87.6297982,164.9678951
2025-01-02 20:00:00,MIL,BKN,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,39.76909,-86.158018,243.6738068
2025-01-04 20:00:00,MIL,POR,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-01-06 19:30:00,TOR,MIL,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,43.0389025,-87.9064736,430.6506767
2025-01-08 21:30:00,MIL,SAS,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.653226,-79.3831843,430.6506767
2025-01-10 19:00:00,ORL,MIL,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,43.0389025,-87.9064736,1066.909037
2025-01-12 15:00:00,NYK,MIL,NY,New York,"New York, NY",40.7127753,-74.0059728,28.5383832,-81.3789269,939.9897842
2025-01-14 20:00:00,MIL,SAC,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,40.7127753,-74.0059728,732.862227
2025-01-15 20:00:00,MIL,ORL,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-01-17 20:00:00,MIL,TOR,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-01-19 19:00:00,MIL,PHI,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-01-22 20:00:00,NOP,MIL,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,43.0389025,-87.9064736,913.1758526
2025-01-23 19:30:00,MIL,MIA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,29.9510658,-90.0715323,913.1758526
2025-01-25 22:30:00,LAC,MIL,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,43.0389025,-87.9064736,1751.890095
2025-01-27 21:00:00,UTA,MIL,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,33.9616801,-118.3531311,589.0222366
2025-01-28 22:00:00,POR,MIL,OR,Portland,"Portland, OR",45.515232,-122.6783853,40.7607793,-111.8910474,635.2895171
2025-01-31 20:00:00,SAS,MIL,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,45.515232,-122.6783853,1720.295052
2025-02-02 20:30:00,MIL,MEM,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,29.4251905,-98.4945922,1109.551205
2025-02-03 20:00:00,OKC,MIL,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,43.0389025,-87.9064736,733.3659495
2025-02-05 19:00:00,CHA,MIL,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,35.4675602,-97.5164276,939.7352101
2025-02-07 19:30:00,ATL,MIL,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,35.2270869,-80.8431267,226.4660083
2025-02-09 14:00:00,MIL,PHI,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,33.748752,-84.3876845,670.1506433
2025-02-10 20:00:00,MIL,GSW,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-02-12 20:00:00,MIN,MIL,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,43.0389025,-87.9064736,298.3372799
2025-02-20 20:00:00,MIL,LAC,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,44.977753,-93.2650108,298.3372799
2025-02-21 19:00:00,WAS,MIL,DC,Washington,"Washington, DC",38.9071923,-77.0368707,43.0389025,-87.9064736,634.8648324
2025-02-23 19:00:00,MIL,MIA,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,38.9071923,-77.0368707,634.8648324
2025-02-25 20:00:00,HOU,MIL,TX,Houston,"Houston, TX",29.7600771,-95.3701108,43.0389025,-87.9064736,1007.078457
2025-02-27 19:30:00,MIL,DEN,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,29.7600771,-95.3701108,1007.078457
2025-03-01 20:30:00,DAL,MIL,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,43.0389025,-87.9064736,858.6934916
2025-03-04 19:30:00,ATL,MIL,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,32.7766642,-96.7969879,720.4340503
2025-03-05 21:30:00,MIL,DAL,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,33.748752,-84.3876845,670.1506433
2025-03-08 20:00:00,MIL,ORL,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-03-09 19:00:00,MIL,CLE,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,43.0389025,-87.9064736,0
2025-03-11 19:00:00,IND,MIL,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,43.0389025,-87.9064736,243.6738068
